order_id,customer_id,order_date,store_id,store_name,region,product_id,product_name,category,subcategory,quantity,unit_price,discount_pct,revenue,cost,gross_margin,payment_method,channel,order_status,delivery_days,inventory_on_hand,reorder_level,seller_id,rating,return_flag
O002021,C0108,2025-04-03,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,5,2468.1,1406.82,1061.28,Credit Card,Store,Returned,7,67,32,SELLER006,2,1
O002022,C0125,2025-07-16,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,10,9447.3,5479.43,3967.87,Debit Card,Web,Cancelled,,86,39,SELLER007,3,0
O002023,C0142,2025-10-02,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,15,30596.6,15910.23,14686.37,Wallet,Mobile App,Delivered,9,105,46,SELLER008,4,0
O002024,C0159,2025-01-15,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,20,1439.2,762.78,676.42,Net Banking,Store,Delivered,2,124,53,SELLER009,5,0
O002025,C0176,2025-04-01,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,0,5998,3238.92,2759.08,UPI,Web,Delivered,3,143,25,SELLER010,1,0
O002026,C0193,2025-07-14,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,5,7122.15,3917.18,3204.97,Credit Card,Mobile App,Shipped,4,162,32,SELLER011,2,0
O002027,C0210,2025-10-27,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,10,2516.4,1409.18,1107.22,Debit Card,Store,Processing,,181,39,SELLER012,3,0
O002028,C0227,2025-01-13,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,15,1614.15,920.07,694.08,Wallet,Web,Returned,6,20,46,SELLER013,4,1
O002029,C0244,2025-04-26,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,20,4478.4,2597.47,1880.93,Net Banking,Mobile App,Cancelled,,39,53,SELLER014,5,0
O002030,C0011,2025-07-12,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,0,4797,2494.44,2302.56,UPI,Store,Delivered,8,58,25,SELLER015,1,0
O002031,C0028,2025-10-25,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,5,5696.2,3018.99,2677.21,Credit Card,Web,Delivered,9,77,32,SELLER016,2,0
O002032,C0045,2025-01-11,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,10,2249.1,1214.51,1034.59,Debit Card,Mobile App,Delivered,2,96,39,SELLER017,3,0
O002033,C0062,2025-04-24,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,15,3738.3,2056.07,1682.23,Wallet,Store,Shipped,3,115,46,SELLER018,4,0
O002034,C0079,2025-07-10,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,20,2397.6,1342.66,1054.94,Net Banking,Web,Processing,,134,53,SELLER001,5,0
O002035,C0096,2025-10-23,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,0,23996,13677.72,10318.28,UPI,Mobile App,Returned,5,153,25,SELLER002,1,1
O002036,C0113,2025-01-09,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,5,2184.05,1266.75,917.3,Credit Card,Store,Cancelled,,172,32,SELLER003,2,0
O002037,C0130,2025-04-22,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,10,2338.2,1215.86,1122.34,Debit Card,Web,Delivered,7,11,39,SELLER004,3,0
O002038,C0147,2025-07-08,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,15,8922.45,4728.9,4193.55,Wallet,Mobile App,Delivered,8,30,46,SELLER005,4,0
O002039,C0164,2025-10-21,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,20,28796.8,15550.27,13246.53,Net Banking,Store,Delivered,9,49,53,SELLER006,5,0
O002040,C0181,2025-01-07,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,0,1799,989.45,809.55,UPI,Web,Shipped,2,68,25,SELLER007,1,0
O002041,C0198,2025-04-20,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,5,5698.1,3190.94,2507.16,Credit Card,Mobile App,Processing,,87,32,SELLER008,2,0
O002042,C0215,2025-07-06,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,10,6747.3,3845.96,2901.34,Debit Card,Store,Returned,4,106,39,SELLER009,3,1
O002043,C0232,2025-10-19,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,15,2376.6,1378.43,998.17,Wallet,Web,Cancelled,,125,46,SELLER010,4,0
O002044,C0249,2025-01-05,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,20,1519.2,789.98,729.22,Net Banking,Mobile App,Delivered,6,144,53,SELLER011,5,0
O002045,C0016,2025-04-18,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,0,5598,2966.94,2631.06,UPI,Store,Delivered,7,163,25,SELLER012,1,0
O002046,C0033,2025-07-04,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,5,4557.15,2460.86,2096.29,Credit Card,Web,Delivered,8,182,32,SELLER013,2,0
O002047,C0050,2025-10-17,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,10,5396.4,2968.02,2428.38,Debit Card,Mobile App,Shipped,9,21,39,SELLER014,3,0
O002048,C0067,2025-01-03,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,15,2124.15,1189.52,934.63,Wallet,Store,Processing,,40,46,SELLER015,4,0
O002049,C0084,2025-04-16,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,20,3518.4,2005.49,1512.91,Net Banking,Web,Returned,3,59,53,SELLER016,5,1
O002050,C0101,2025-07-02,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,0,2997,1738.26,1258.74,UPI,Mobile App,Cancelled,,78,25,SELLER017,1,0
O002051,C0118,2025-10-15,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,5,22796.2,11854.02,10942.18,Credit Card,Store,Delivered,5,97,32,SELLER018,2,0
O002052,C0135,2025-01-01,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,10,2069.1,1096.62,972.48,Debit Card,Web,Delivered,6,116,39,SELLER001,3,0
O002053,C0152,2025-04-14,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,15,2208.3,1192.48,1015.82,Wallet,Mobile App,Delivered,7,135,46,SELLER002,4,0
O002054,C0169,2025-07-27,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,20,8397.6,4618.68,3778.92,Net Banking,Store,Shipped,8,154,53,SELLER003,5,0
O002055,C0186,2025-10-13,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,0,35996,20157.76,15838.24,UPI,Web,Processing,,173,25,SELLER004,1,0
O002056,C0203,2025-01-26,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,5,1709.05,974.16,734.89,Credit Card,Mobile App,Returned,2,12,32,SELLER005,2,1
O002057,C0220,2025-04-12,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,10,5398.2,3130.96,2267.24,Debit Card,Store,Cancelled,,31,39,SELLER006,3,0
O002058,C0237,2025-07-25,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,15,6372.45,3313.67,3058.78,Wallet,Web,Delivered,4,50,46,SELLER007,4,0
O002059,C0004,2025-10-11,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,20,2236.8,1185.5,1051.3,Net Banking,Mobile App,Delivered,5,69,53,SELLER008,5,0
O002060,C0021,2025-01-24,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,0,1899,1025.46,873.54,UPI,Store,Delivered,6,88,25,SELLER009,1,0
O002061,C0038,2025-04-10,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,5,5318.1,2924.96,2393.14,Credit Card,Web,Shipped,7,107,32,SELLER010,2,0
O002062,C0055,2025-07-23,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,10,4317.3,2417.69,1899.61,Debit Card,Mobile App,Processing,,126,39,SELLER011,3,0
O002063,C0072,2025-10-09,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,15,5096.6,2905.06,2191.54,Wallet,Store,Returned,9,145,46,SELLER012,4,1
O002064,C0089,2025-01-22,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,20,1999.2,1159.54,839.66,Net Banking,Web,Cancelled,,164,53,SELLER013,5,0
O002065,C0106,2025-04-08,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,0,4398,2286.96,2111.04,UPI,Mobile App,Delivered,3,183,25,SELLER014,1,0
O002066,C0123,2025-07-21,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,5,2847.15,1508.99,1338.16,Credit Card,Store,Delivered,4,22,32,SELLER015,2,0
O002067,C0140,2025-10-07,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,10,21596.4,11662.06,9934.34,Debit Card,Web,Delivered,5,41,39,SELLER016,3,0
O002068,C0157,2025-01-20,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,15,1954.15,1074.78,879.37,Wallet,Mobile App,Shipped,6,60,46,SELLER017,4,0
O002069,C0174,2025-04-06,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,20,2078.4,1163.9,914.5,Net Banking,Store,Processing,,79,53,SELLER018,5,0
O002070,C0191,2025-07-19,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,0,10497,5983.29,4513.71,UPI,Web,Returned,8,98,25,SELLER001,1,1
O002071,C0208,2025-10-05,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,5,34196.2,19833.8,14362.4,Credit Card,Mobile App,Cancelled,,117,32,SELLER002,2,0
O002072,C0225,2025-01-18,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,10,1619.1,841.93,777.17,Debit Card,Store,Delivered,2,136,39,SELLER003,3,0
O002073,C0242,2025-04-04,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,15,5098.3,2702.1,2396.2,Wallet,Web,Delivered,3,155,46,SELLER004,4,0
O002074,C0009,2025-07-17,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,20,5997.6,3238.7,2758.9,Net Banking,Mobile App,Delivered,4,174,53,SELLER005,5,0
O002075,C0026,2025-10-03,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,0,2796,1537.8,1258.2,UPI,Store,Shipped,5,13,25,SELLER006,1,0
O002076,C0043,2025-01-16,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,5,1804.05,1010.27,793.78,Credit Card,Web,Processing,,32,32,SELLER007,2,0
O002077,C0060,2025-04-02,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,10,5038.2,2871.77,2166.43,Debit Card,Mobile App,Returned,7,51,39,SELLER008,3,1
O002078,C0077,2025-07-15,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,15,4077.45,2364.92,1712.53,Wallet,Store,Cancelled,,70,46,SELLER009,4,0
O002079,C0094,2025-10-01,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,20,4796.8,2494.34,2302.46,Net Banking,Web,Delivered,9,89,53,SELLER010,5,0
O002080,C0111,2025-01-14,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,0,2499,1324.47,1174.53,UPI,Mobile App,Delivered,2,108,25,SELLER011,1,0
O002081,C0128,2025-04-27,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,5,4178.1,2256.17,1921.93,Credit Card,Store,Delivered,3,127,32,SELLER012,2,0
O002082,C0145,2025-07-13,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,10,2697.3,1483.52,1213.78,Debit Card,Web,Shipped,4,146,39,SELLER013,3,0
O002083,C0162,2025-10-26,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,15,20396.6,11422.1,8974.5,Wallet,Mobile App,Processing,,165,46,SELLER014,4,0
O002084,C0179,2025-01-12,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,20,1839.2,1048.34,790.86,Net Banking,Store,Returned,6,184,53,SELLER015,5,1
O002085,C0196,2025-04-25,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,0,2598,1506.84,1091.16,UPI,Web,Cancelled,,23,25,SELLER016,1,0
O002086,C0213,2025-07-11,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,5,9972.15,5185.52,4786.63,Credit Card,Mobile App,Delivered,8,42,32,SELLER017,2,0
O002087,C0230,2025-10-24,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,10,32396.4,17170.09,15226.31,Debit Card,Store,Delivered,9,61,39,SELLER018,3,0
O002088,C0247,2025-01-10,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,15,1529.15,825.74,703.41,Wallet,Web,Delivered,2,80,46,SELLER001,4,0
O002089,C0014,2025-04-23,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,20,4798.4,2639.12,2159.28,Net Banking,Mobile App,Shipped,3,99,53,SELLER002,5,0
O002090,C0031,2025-07-09,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,0,7497,4198.32,3298.68,UPI,Store,Processing,,118,25,SELLER003,1,0
O002091,C0048,2025-10-22,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,5,2656.2,1514.03,1142.17,Credit Card,Web,Returned,5,137,32,SELLER004,2,1
O002092,C0065,2025-01-08,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,10,1709.1,991.28,717.82,Debit Card,Mobile App,Cancelled,,156,39,SELLER005,3,0
O002093,C0082,2025-04-21,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,15,4758.3,2474.32,2283.98,Wallet,Store,Delivered,7,175,46,SELLER006,4,0
O002094,C0099,2025-07-07,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,20,3837.6,2033.93,1803.67,Net Banking,Web,Delivered,8,14,53,SELLER007,5,0
O002095,C0116,2025-10-20,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,0,5996,3237.84,2758.16,UPI,Mobile App,Delivered,9,33,25,SELLER008,1,0
O002096,C0133,2025-01-06,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,5,2374.05,1305.73,1068.32,Credit Card,Store,Shipped,2,52,32,SELLER009,2,0
O002097,C0150,2025-04-19,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,10,3958.2,2216.59,1741.61,Debit Card,Web,Processing,,71,39,SELLER010,3,0
O002098,C0167,2025-07-05,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,15,2547.45,1452.05,1095.4,Wallet,Mobile App,Returned,4,90,46,SELLER011,4,1
O002099,C0184,2025-10-18,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,20,19196.8,11134.14,8062.66,Net Banking,Store,Cancelled,,109,53,SELLER012,5,0
O002100,C0201,2025-01-04,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,0,2299,1195.48,1103.52,UPI,Web,Delivered,6,128,25,SELLER013,1,0
O002101,C0218,2025-04-17,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,5,2468.1,1308.09,1160.01,Credit Card,Mobile App,Delivered,7,147,32,SELLER014,2,0
O002102,C0235,2025-07-03,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,10,9447.3,5101.54,4345.76,Debit Card,Store,Delivered,8,166,39,SELLER015,3,0
O002103,C0002,2025-10-16,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,15,30596.6,16828.13,13768.47,Wallet,Web,Shipped,9,185,46,SELLER016,4,0
O002104,C0019,2025-01-02,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,20,1439.2,805.95,633.25,Net Banking,Mobile App,Processing,,24,53,SELLER017,5,0
O002105,C0036,2025-04-15,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,0,5998,3418.86,2579.14,UPI,Store,Returned,3,43,25,SELLER018,1,1
O002106,C0053,2025-07-01,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,5,7122.15,4130.85,2991.3,Credit Card,Web,Cancelled,,62,32,SELLER001,2,0
O002107,C0070,2025-10-14,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,10,2516.4,1308.53,1207.87,Debit Card,Mobile App,Delivered,5,81,39,SELLER002,3,0
O002108,C0087,2025-01-27,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,15,1614.15,855.5,758.65,Wallet,Store,Delivered,6,100,46,SELLER003,4,0
O002109,C0104,2025-04-13,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,20,4478.4,2418.34,2060.06,Net Banking,Web,Delivered,7,119,53,SELLER004,5,0
O002110,C0121,2025-07-26,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,0,4797,2638.35,2158.65,UPI,Mobile App,Shipped,8,138,25,SELLER005,1,0
O002111,C0138,2025-10-12,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,5,5696.2,3189.87,2506.33,Credit Card,Store,Processing,,157,32,SELLER006,2,0
O002112,C0155,2025-01-25,S001,Bengaluru Central,South,P001,Wireless Headphones,Electronics,Audio,1,2499,10,2249.1,1281.99,967.11,Debit Card,Web,Returned,2,176,39,SELLER007,3,1
O002113,C0172,2025-04-11,S002,Chennai Marina,South,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,15,3738.3,2168.21,1570.09,Wallet,Mobile App,Cancelled,,15,46,SELLER008,4,0
O002114,C0189,2025-07-24,S003,Mumbai West,West,P007,Desk Lamp,Home,Lighting,3,999,20,2397.6,1246.75,1150.85,Net Banking,Store,Delivered,4,34,53,SELLER009,5,0
O002115,C0206,2025-10-10,S004,Delhi Select,North,P002,Smart Watch,Electronics,Wearables,4,5999,0,23996,12717.88,11278.12,UPI,Web,Delivered,5,53,25,SELLER010,1,0
O002116,C0223,2025-01-23,S005,Hyderabad Hub,South,P013,USB-C Hub,Electronics,Accessories,1,2299,5,2184.05,1179.39,1004.66,Credit Card,Mobile App,Delivered,6,72,32,SELLER011,2,0
O002117,C0240,2025-04-09,S006,Pune Market,West,P008,Yoga Mat,Sports,Fitness,2,1299,10,2338.2,1286.01,1052.19,Debit Card,Store,Shipped,7,91,39,SELLER012,3,0
O002118,C0007,2025-07-22,S001,Bengaluru Central,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,15,8922.45,4996.57,3925.88,Wallet,Web,Processing,,110,46,SELLER013,4,0
O002119,C0024,2025-10-08,S002,Chennai Marina,South,P014,Office Chair,Office,Furniture,4,8999,20,28796.8,16414.18,12382.62,Net Banking,Mobile App,Returned,9,129,53,SELLER014,5,1
O002120,C0041,2025-01-21,S003,Mumbai West,West,P009,Backpack,Fashion,Bags,1,1799,0,1799,1043.42,755.58,UPI,Store,Cancelled,,148,25,SELLER015,1,0
O002121,C0058,2025-04-07,S004,Delhi Select,North,P004,Running Shoes,Fashion,Footwear,2,2999,5,5698.1,2963.01,2735.09,Credit Card,Web,Delivered,3,167,32,SELLER016,2,0
O002122,C0075,2025-07-20,S005,Hyderabad Hub,South,P015,Skincare Set,Beauty,Personal Care,3,2499,10,6747.3,3576.07,3171.23,Debit Card,Mobile App,Delivered,4,186,39,SELLER017,3,0
O002123,C0092,2025-10-06,S006,Pune Market,West,P010,Water Bottle,Sports,Fitness,4,699,15,2376.6,1283.36,1093.24,Wallet,Store,Delivered,5,25,46,SELLER018,4,0
O002124,C0109,2025-01-19,S001,Bengaluru Central,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,20,1519.2,835.56,683.64,Net Banking,Web,Shipped,6,44,53,SELLER001,5,0
O002125,C0126,2025-04-05,S002,Chennai Marina,South,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,0,5598,3134.88,2463.12,UPI,Mobile App,Processing,,63,25,SELLER002,1,0
O002126,C0143,2025-07-18,S003,Mumbai West,West,P011,Cotton Bedsheet,Home,Bedding,3,1599,5,4557.15,2597.58,1959.57,Credit Card,Store,Returned,8,82,32,SELLER003,2,1
O002127,C0160,2025-10-04,S004,Delhi Select,North,P006,Laptop Stand,Office,Accessories,4,1499,10,5396.4,3129.91,2266.49,Debit Card,Web,Cancelled,,101,39,SELLER004,3,0
O002128,C0177,2025-01-17,S005,Hyderabad Hub,South,P001,Wireless Headphones,Electronics,Audio,1,2499,15,2124.15,1104.56,1019.59,Wallet,Mobile App,Delivered,2,120,46,SELLER005,4,0
O002129,C0194,2025-04-03,S006,Pune Market,West,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,20,3518.4,1864.75,1653.65,Net Banking,Store,Delivered,3,139,53,SELLER006,5,0
O002130,C0211,2025-07-16,S001,Bengaluru Central,South,P007,Desk Lamp,Home,Lighting,3,999,0,2997,1618.38,1378.62,UPI,Web,Delivered,4,158,25,SELLER007,1,0
O002131,C0228,2025-10-02,S002,Chennai Marina,South,P002,Smart Watch,Electronics,Wearables,4,5999,5,22796.2,12537.91,10258.29,Credit Card,Mobile App,Shipped,5,177,32,SELLER008,2,0
O002132,C0245,2025-01-15,S003,Mumbai West,West,P013,USB-C Hub,Electronics,Accessories,1,2299,10,2069.1,1158.7,910.4,Debit Card,Store,Processing,,16,39,SELLER009,3,0
O002133,C0012,2025-04-01,S004,Delhi Select,North,P008,Yoga Mat,Sports,Fitness,2,1299,15,2208.3,1258.73,949.57,Wallet,Web,Returned,7,35,46,SELLER010,4,1
O002134,C0029,2025-07-14,S005,Hyderabad Hub,South,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,20,8397.6,4870.61,3526.99,Net Banking,Mobile App,Cancelled,,54,53,SELLER011,5,0
O002135,C0046,2025-10-27,S006,Pune Market,West,P014,Office Chair,Office,Furniture,4,8999,0,35996,18717.92,17278.08,UPI,Store,Delivered,9,73,25,SELLER012,1,0
O002136,C0063,2025-01-13,S001,Bengaluru Central,South,P009,Backpack,Fashion,Bags,1,1799,5,1709.05,905.8,803.25,Credit Card,Web,Delivered,2,92,32,SELLER013,2,0
O002137,C0080,2025-04-26,S002,Chennai Marina,South,P004,Running Shoes,Fashion,Footwear,2,2999,10,5398.2,2915.03,2483.17,Debit Card,Mobile App,Delivered,3,111,39,SELLER014,3,0
O002138,C0097,2025-07-12,S003,Mumbai West,West,P015,Skincare Set,Beauty,Personal Care,3,2499,15,6372.45,3504.85,2867.6,Wallet,Store,Shipped,4,130,46,SELLER015,4,0
O002139,C0114,2025-10-25,S004,Delhi Select,North,P010,Water Bottle,Sports,Fitness,4,699,20,2236.8,1252.61,984.19,Net Banking,Web,Processing,,149,53,SELLER016,5,0
O002140,C0131,2025-01-11,S005,Hyderabad Hub,South,P005,Bluetooth Speaker,Electronics,Audio,1,1899,0,1899,1082.43,816.57,UPI,Mobile App,Returned,6,168,25,SELLER017,1,1
O002141,C0148,2025-04-24,S006,Pune Market,West,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,5,5318.1,3084.5,2233.6,Credit Card,Store,Cancelled,,187,32,SELLER018,2,0
O002142,C0165,2025-07-10,S001,Bengaluru Central,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,10,4317.3,2245,2072.3,Debit Card,Web,Delivered,8,26,39,SELLER001,3,0
O002143,C0182,2025-10-23,S002,Chennai Marina,South,P006,Laptop Stand,Office,Accessories,4,1499,15,5096.6,2701.2,2395.4,Wallet,Mobile App,Delivered,9,45,46,SELLER002,4,0
O002144,C0199,2025-01-09,S003,Mumbai West,West,P001,Wireless Headphones,Electronics,Audio,1,2499,20,1999.2,1079.57,919.63,Net Banking,Store,Delivered,2,64,53,SELLER003,5,0
O002145,C0216,2025-04-22,S004,Delhi Select,North,P012,Non-stick Pan,Home Appliances,Kitchen,2,2199,0,4398,2418.9,1979.1,UPI,Web,Shipped,3,83,25,SELLER004,1,0
O002146,C0233,2025-07-08,S005,Hyderabad Hub,South,P007,Desk Lamp,Home,Lighting,3,999,5,2847.15,1594.4,1252.75,Credit Card,Mobile App,Processing,,102,32,SELLER005,2,0
O002147,C0250,2025-10-21,S006,Pune Market,West,P002,Smart Watch,Electronics,Wearables,4,5999,10,21596.4,12309.95,9286.45,Debit Card,Store,Returned,5,121,39,SELLER006,3,1
O002148,C0017,2025-01-07,S001,Bengaluru Central,South,P013,USB-C Hub,Electronics,Accessories,1,2299,15,1954.15,1133.41,820.74,Wallet,Web,Cancelled,,140,46,SELLER007,4,0
O002149,C0034,2025-04-20,S002,Chennai Marina,South,P008,Yoga Mat,Sports,Fitness,2,1299,20,2078.4,1080.77,997.63,Net Banking,Mobile App,Delivered,7,159,53,SELLER008,5,0
O002150,C0051,2025-07-06,S003,Mumbai West,West,P003,Coffee Maker,Home Appliances,Kitchen,3,3499,0,10497,5563.41,4933.59,UPI,Store,Delivered,8,178,25,SELLER009,1,0
O002151,C0068,2025-10-19,S004,Delhi Select,North,P014,Office Chair,Office,Furniture,4,8999,5,34196.2,18465.95,15730.25,Credit Card,Web,Delivered,9,17,32,SELLER010,2,0
O002152,C0085,2025-01-05,S005,Hyderabad Hub,South,P009,Backpack,Fashion,Bags,1,1799,10,1619.1,890.5,728.6,Debit Card,Mobile App,Shipped,2,36,39,SELLER011,3,0
O002153,C0102,2025-04-18,S006,Pune Market,West,P004,Running Shoes,Fashion,Footwear,2,2999,15,5098.3,2855.05,2243.25,Wallet,Store,Processing,,55,46,SELLER012,4,0
O002154,C0119,2025-07-04,S001,Bengaluru Central,South,P015,Skincare Set,Beauty,Personal Care,3,2499,20,5997.6,3418.63,2578.97,Net Banking,Web,Returned,4,74,53,SELLER013,5,1
O002155,C0136,2025-10-17,S002,Chennai Marina,South,P010,Water Bottle,Sports,Fitness,4,699,0,2796,1621.68,1174.32,UPI,Mobile App,Cancelled,,93,25,SELLER014,1,0
O002156,C0153,2025-01-03,S003,Mumbai West,West,P005,Bluetooth Speaker,Electronics,Audio,1,1899,5,1804.05,938.11,865.94,Credit Card,Store,Delivered,6,112,32,SELLER015,2,0
O002157,C0170,2025-04-16,S004,Delhi Select,North,P016,Bluetooth Keyboard,Electronics,Accessories,2,2799,10,5038.2,2670.25,2367.95,Debit Card,Web,Delivered,7,131,39,SELLER016,3,0
O002158,C0187,2025-07-02,S005,Hyderabad Hub,South,P011,Cotton Bedsheet,Home,Bedding,3,1599,15,4077.45,2201.82,1875.63,Wallet,Mobile App,Delivered,8,150,46,SELLER017,4,0
O002159,C0204,2025-10-15,S006,Pune Market,West,P006,Laptop Stand,Office,Accessories,4,1499,20,4796.8,2638.24,2158.56,Net Banking,Store,Shipped,9,169,53,SELLER018,5,0
